stock_id:ID(Stock),name,:LABEL
603583,捷昌驱动,Stock
603079,圣达生物,Stock
603096,新经典,Stock
601101,昊华能源,Stock
600340,华夏幸福,Stock
002274,华昌化工,Stock
603995,甬金股份,Stock
600710,苏美达,Stock
000619,海螺型材,Stock
002624,完美世界,Stock
002433,太安堂,Stock
600507,方大特钢,Stock
002063,远光软件,Stock
600157,ST永泰,Stock
002599,盛通股份,Stock
600854,春兰股份,Stock
002825,纳尔股份,Stock
000818,航锦科技,Stock
002576,通达动力,Stock
600012,皖通高速,Stock
002126,银轮股份,Stock
603517,绝味食品,Stock
300267,尔康制药,Stock
300637,扬帆新材,Stock
600291,西水股份,Stock
000662,天夏退,Stock
600784,鲁银投资,Stock
900903,大众B股,Stock
300322,硕贝德,Stock
000727,华东科技,Stock
300288,朗玛信息,Stock
603901,永创智能,Stock
603002,宏昌电子,Stock
600803,新奥股份,Stock
603686,龙马环卫,Stock
600100,同方股份,Stock
002034,旺能环境,Stock
000009,中国宝安,Stock
600550,保变电气,Stock
002464,众应互联,Stock
002171,楚江新材,Stock
300119,瑞普生物,Stock
002521,齐峰新材,Stock
300549,优德精密,Stock
600415,小商品城,Stock
002872,ST天圣,Stock
603393,新天然气,Stock
603669,灵康药业,Stock
603239,浙江仙通,Stock
300660,江苏雷利,Stock
000635,英力特,Stock
002608,江苏国信,Stock
603813,原尚股份,Stock
600696,ST岩石,Stock
300230,永利股份,Stock
002258,利尔化学,Stock
200152,山航B,Stock
603110,东方材料,Stock
601068,中铝国际,Stock
603055,台华新材,Stock
600679,上海凤凰,Stock
603956,威派格,Stock
300725,药石科技,Stock
600383,金地集团,Stock
200017,*ST中华B,Stock
600229,城市传媒,Stock
300375,鹏翎股份,Stock
002472,双环传动,Stock
002188,*ST巴士,Stock
600546,山煤国际,Stock
002022,科华生物,Stock
600116,三峡水利,Stock
603690,至纯科技,Stock
002921,联诚精密,Stock
600815,厦工股份,Stock
601212,白银有色,Stock
603385,惠达卫浴,Stock
000859,国风塑业,Stock
002864,盘龙药业,Stock
600403,大有能源,Stock
002537,海联金汇,Stock
600053,九鼎投资,Stock
002167,东方锆业,Stock
603556,海兴电力,Stock
603106,恒银科技,Stock
000789,万年青,Stock
300226,上海钢联,Stock
601992,金隅集团,Stock
600680,*ST上普,Stock
601838,成都银行,Stock
000623,吉林敖东,Stock
300676,华大基因,Stock
300363,博腾股份,Stock
900942,黄山B股,Stock
300699,光威复材,Stock
000766,通化金马,Stock
600395,盘江股份,Stock
300733,西菱动力,Stock
603043,广州酒家,Stock
600842,中西药业,Stock
603297,永新光学,Stock
600141,兴发集团,Stock
000048,京基智农,Stock
002075,沙钢股份,Stock
600511,国药股份,Stock
000418,小天鹅A,Stock
002425,凯撒文化,Stock
300158,振东制药,Stock
002130,沃尔核材,Stock
600004,白云机场,Stock
300508,维宏股份,Stock
002560,通达股份,Stock
002833,弘亚数控,Stock
601615,明阳智能,Stock
603628,清源股份,Stock
603278,大业股份,Stock
002649,博彦科技,Stock
600287,江苏舜天,Stock
300621,维业股份,Stock
002219,*ST恒康,Stock
300271,华宇软件,Stock
603501,韦尔股份,Stock
603444,吉比特,Stock
603917,合力科技,Stock
600638,新黄浦,Stock
000731,四川美丰,Stock
600268,国电南自,Stock
200056,皇庭B,Stock
300334,津膜科技,Stock
601880,辽港股份,Stock
600792,云煤能源,Stock
900915,中路B股,Stock
300343,联创股份,Stock
300713,英可瑞,Stock
603960,克来机电,Stock
002281,光迅科技,Stock
603599,广信股份,Stock
603063,禾望电气,Stock
603126,中材节能,Stock
300206,理邦仪器,Stock
601818,光大银行,Stock
603825,华扬联众,Stock
000603,盛达资源,Stock
300656,民德电子,Stock
600970,中材国际,Stock
601398,工商银行,Stock
300085,银之杰,Stock
600423,ST柳化,Stock
002517,恺英网络,Stock
600073,上海梅林,Stock
600589,广东榕泰,Stock
002147,*ST新光,Stock
002452,长高集团,Stock
600566,济川药业,Stock
002002,鸿达兴业,Stock
600136,当代文体,Stock
300590,移为通信,Stock
601377,兴业证券,Stock
002901,大博医疗,Stock
601727,上海电气,Stock
600835,上海机电,Stock
601009,南京银行,Stock
603937,丽岛新材,Stock
600618,氯碱化工,Stock
000711,京蓝科技,Stock
600248,陕西建工,Stock
002686,亿利达,Stock
300314,戴维医疗,Stock
900935,阳晨B股,Stock
002669,康达新材,Stock
300601,康泰生物,Stock
002393,力生制药,Stock
002239,奥特佳,Stock
300251,光线传媒,Stock
300178,腾邦国际,Stock
002110,三钢闽光,Stock
300482,万孚生物,Stock
300528,幸福蓝海,Stock
002540,亚太科技,Stock
002813,路畅科技,Stock
603608,天创时尚,Stock
001696,宗申动力,Stock
603258,电魂网络,Stock
600862,中航高科,Stock
000592,平潭发展,Stock
600161,天坛生物,Stock
002055,得润电子,Stock
000068,华控赛格,Stock
300197,铁汉生态,Stock
600531,豫光金铅,Stock
002405,四维图新,Stock
900923,百联B股,Stock
300302,同有科技,Stock
002690,美亚光电,Stock
000707,*ST双环,Stock
603188,ST亚邦,Stock
603022,新通联,Stock
603167,渤海轮渡,Stock
300247,融捷健康,Stock
002385,大北农,Stock
300617,安靠智电,Stock
601789,宁波建工,Stock
000838,财信发展,Stock
002805,丰元股份,Stock
600462,*ST九有,Stock
002556,辉隆股份,Stock
600198,大唐电信,Stock
300494,盛天网络,Stock
600032,浙江新能,Stock
002106,莱宝高科,Stock
002413,雷科防务,Stock
600527,江南高纤,Stock
300181,佐力药业,Stock
002043,兔宝宝,Stock
600177,雅戈尔,Stock
000584,哈工智能,Stock
601336,新华保险,Stock
600874,创业环保,Stock
601766,中国中车,Stock
002297,博云新材,Stock
600659,*ST花雕,Stock
603976,正川股份,Stock
300705,九典制药,Stock
000750,国海证券,Stock
200037,深南电B,Stock
600209,*ST罗顿,Stock
300355,蒙草生态,Stock
300640,德艺文创,Stock
002628,成都路桥,Stock
000615,奥园美谷,Stock
603833,欧派家居,Stock
200488,晨鸣B,Stock
300210,森远股份,Stock
002278,神开股份,Stock
002782,可立克,Stock
002151,北斗星通,Stock
300139,晓程科技,Stock
600065,*ST联谊,Stock
002501,*ST利源,Stock
300569,天能重工,Stock
600435,北方导航,Stock
300093,金刚玻璃,Stock
002852,道道全,Stock
600966,博汇纸业,Stock
600823,世茂股份,Stock
002917,金奥博,Stock
000880,潍柴重机,Stock
600989,宝丰能源,Stock
300586,美联新材,Stock
600120,浙江东方,Stock
000029,深深房A,Stock
002014,永新股份,Stock
600570,恒生电子,Stock
002444,巨星科技,Stock
002653,海思科,Stock
600767,ST运盛,Stock
603848,好太太,Stock
002203,海亮股份,Stock
600337,美克家居,Stock
601199,江南水务,Stock
600622,光大嘉宝,Stock
300284,苏交科,Stock
002716,*ST金贵,Stock
600272,开开实业,Stock
000681,视觉中国,Stock
002346,柘中股份,Stock
600788,*ST达曼,Stock
600858,银座股份,Stock
603777,来伊份,Stock
000951,中国重汽,Stock
603327,福蓉科技,Stock
002595,豪迈科技,Stock
300007,汉威科技,Stock
300457,赢合科技,Stock
000402,金融街,Stock
300142,沃森生物,Stock
300512,中亚股份,Stock
000547,航天发展,Stock
002080,中材科技,Stock
002829,星网宇达,Stock
603798,康普顿,Stock
600360,华微电子,Stock
000793,华闻集团,Stock
002254,泰和新材,Stock
601988,中国银行,Stock
600730,中国高科,Stock
300396,迪瑞医疗,Stock
002604,龙力退,Stock
000639,西王食品,Stock
002311,海大集团,Stock
300379,东方通,Stock
300683,海特生物,Stock
600225,*ST松江,Stock
002741,光华科技,Stock
300729,乐歌股份,Stock
600675,中华企业,Stock
603059,倍加洁,Stock
300400,劲拓股份,Stock
002468,申通快递,Stock
002192,融捷股份,Stock
300050,世纪鼎利,Stock
000005,世纪星源,Stock
002038,双鹭药业,Stock
002891,中宠股份,Stock
000906,浙商中拓,Stock
601208,东材科技,Stock
601658,邮储银行,Stock
603665,康隆达,Stock
600419,天润乳业,Stock
300545,联得装备,Stock
000510,新金路,Stock
002487,大金重工,Stock
300115,长盈精密,Stock
002612,朗姿股份,Stock
300380,安硕信息,Stock
603809,豪能股份,Stock
600726,华电能源,Stock
002242,九阳股份,Stock
000785,居然之家,Stock
600376,首开股份,Stock
601137,博威合金,Stock
601567,三星医疗,Stock
601588,北辰实业,Stock
600663,陆家嘴,Stock
600399,抚顺特钢,Stock
002757,南兴股份,Stock
600233,圆通速递,Stock
300695,兆丰股份,Stock
002307,北新路桥,Stock
600819,耀皮玻璃,Stock
000910,大亚圣象,Stock
603366,日出东方,Stock
002887,绿茵生态,Stock
000013,*ST石化A,Stock
300046,台基股份,Stock
002184,海得控制,Stock
300416,苏试试验,Stock
000156,华数传媒,Stock
300103,达刚控股,Stock
002491,通鼎互联,Stock
000506,中润资源,Stock
300553,集智股份,Stock
002868,绿康生化,Stock
603389,*ST亚振,Stock
603223,恒通股份,Stock
600321,正源股份,Stock
002215,诺普信,Stock
600771,广誉远,Stock
000678,襄阳轴承,Stock
002645,华宏科技,Stock
300338,开元教育,Stock
900919,*ST绿庭B,Stock
002350,北京科锐,Stock
000697,炼石航空,Stock
002700,ST浩源,Stock
300292,吴通控股,Stock
600634,*ST富控,Stock
603018,华设集团,Stock
002429,兆驰股份,Stock
300441,鲍斯股份,Stock
002079,苏州固锝,Stock
300011,鼎汉技术,Stock
002583,海能达,Stock
603331,百达精工,Stock
601619,嘉泽新能,Stock
000802,北京文化,Stock
600458,时代新材,Stock
002096,南岭民爆,Stock
000551,创元科技,Stock
300504,天邑股份,Stock
600008,首创股份,Stock
300154,瑞凌股份,Stock
300440,运达科技,Stock
000415,渤海租赁,Stock
002428,云南锗业,Stock
300010,豆神教育,Stock
000045,深纺织A,Stock
002078,太阳纸业,Stock
002582,好想你,Stock
603330,上海天洋,Stock
601618,中国中冶,Stock
000803,北清环能,Stock
002097,山河智能,Stock
600459,贵研铂业,Stock
300505,川金诺,Stock
000550,江铃汽车,Stock
600009,上海机场,Stock
300155,安居宝,Stock
000100,TCL科技,Stock
600320,振华重工,Stock
002214,大立科技,Stock
600770,综艺股份,Stock
002644,佛慈制药,Stock
000679,*ST友谊,Stock
002351,漫步者,Stock
300339,润和软件,Stock
900918,耀皮B股,Stock
600265,ST景谷,Stock
002701,奥瑞金,Stock
300293,蓝英装备,Stock
600635,大众公用,Stock
603019,中科曙光,Stock
603737,三棵树,Stock
600818,中路股份,Stock
000911,南宁糖业,Stock
002886,沃特股份,Stock
603367,辰欣药业,Stock
300047,天源迪科,Stock
000012,南玻A,Stock
002185,华天科技,Stock
300417,南华仪器,Stock
300102,乾照光电,Stock
000157,中联重科,Stock
002490,山东墨龙,Stock
300552,万集科技,Stock
000507,珠海港,Stock
603388,元成股份,Stock
002869,金溢科技,Stock
603222,济民制药,Stock
002613,北玻股份,Stock
300381,溢多利,Stock
603808,歌力思,Stock
600727,鲁北化工,Stock
002243,力合科创,Stock
600377,宁沪高速,Stock
001896,豫能控股,Stock
601566,九牧王,Stock
600662,强生控股,Stock
002756,永兴材料,Stock
600398,海澜之家,Stock
600232,金鹰股份,Stock
300694,蠡湖股份,Stock
002306,中科云网,Stock
002469,三维工程,Stock
300401,花园生物,Stock
002193,如意集团,Stock
002039,黔源电力,Stock
000004,国华网安,Stock
300051,三五互联,Stock
002890,弘宇股份,Stock
603721,中广天择,Stock
600418,江淮汽车,Stock
000511,烯碳退,Stock
600048,保利地产,Stock
002486,嘉麟杰,Stock
300114,中航电测,Stock
000792,*ST盐湖,Stock
600361,华联综超,Stock
601989,中国重工,Stock
002255,*ST海陆,Stock
600731,湖南海利,Stock
300397,天和防务,Stock
000638,万方发展,Stock
002605,姚记科技,Stock
300378,鼎捷软件,Stock
002310,东方园林,Stock
300682,朗新科技,Stock
300728,天常股份,Stock
002740,爱迪尔,Stock
600674,川投能源,Stock
601966,玲珑轮胎,Stock
603408,建霖家居,Stock
603058,永吉股份,Stock
600859,王府井,Stock
603776,永安行,Stock
000950,重药控股,Stock
603326,我乐家居,Stock
002594,比亚迪,Stock
300006,莱美药业,Stock
000403,派林生物,Stock
300456,赛微电子,Stock
300143,盈康生命,Stock
000546,金圆股份,Stock
300513,恒实科技,Stock
002081,金螳螂,Stock
002828,贝肯能源,Stock
000815,美利云,Stock
603633,徕木股份,Stock
603799,华友钴业,Stock
002652,扬子新材,Stock
600766,园城黄金,Stock
002202,金风科技,Stock
600336,澳柯玛,Stock
601177,杭齿前进,Stock
601198,东兴证券,Stock
600623,华谊集团,Stock
300285,国瓷材料,Stock
002717,岭南股份,Stock
000680,山推股份,Stock
600273,嘉化能源,Stock
600789,鲁抗医药,Stock
002347,泰尔股份,Stock
300138,晨光生物,Stock
002150,通润装备,Stock
600064,南京高科,Stock
300568,星源材质,Stock
002500,山西证券,Stock
300092,科新机电,Stock
002853,皮阿诺,Stock
600967,内蒙一机,Stock
603648,畅联股份,Stock
603218,日月股份,Stock
601225,陕西煤业,Stock
600822,上海物贸,Stock
002916,深南电路,Stock
000881,中广核技,Stock
601360,三六零,Stock
600988,赤峰黄金,Stock
300587,天铁股份,Stock
600121,郑州煤电,Stock
002015,协鑫能科,Stock
000028,国药一致,Stock
600571,信雅达,Stock
002445,*ST中南,Stock
600658,电子城,Stock
603977,国泰集团,Stock
002296,辉煌科技,Stock
000751,锌业股份,Stock
600208,新湖中宝,Stock
000301,东方盛虹,Stock
300354,东华测试,Stock
002629,ST仁智,Stock
300641,正丹股份,Stock
002279,久其软件,Stock
603998,方盛制药,Stock
300211,亿通科技,Stock
002783,凯龙股份,Stock
603131,上海沪工,Stock
000993,闽东电力,Stock
601788,光大证券,Stock
000839,中信国安,Stock
000090,天健集团,Stock
600463,空港股份,Stock
600199,金种子酒,Stock
002557,洽洽食品,Stock
300495,美尚生态,Stock
600033,福建高速,Stock
002107,沃华医药,Stock
002412,汉森制药,Stock
600526,菲达环保,Stock
300180,华峰超纤,Stock
002042,华孚时尚,Stock
000585,*ST东电,Stock
600176,中国巨石,Stock
600875,东方电气,Stock
900922,三毛B股,Stock
300303,聚飞光电,Stock
002691,冀凯股份,Stock
603920,世运电路,Stock
603189,网达软件,Stock
603023,威帝股份,Stock
603536,惠发食品,Stock
603166,福达股份,Stock
300246,宝莱特,Stock
601858,中国科传,Stock
002384,东山精密,Stock
300616,尚品宅配,Stock
002111,威海广泰,Stock
300179,四方达,Stock
600025,华能水电,Stock
300483,首华燃气,Stock
002541,鸿路钢构,Stock
300529,健帆生物,Stock
600475,华光环能,Stock
002812,恩捷股份,Stock
603609,禾丰股份,Stock
600926,杭州银行,Stock
603259,药明康德,Stock
000985,大庆华科,Stock
600863,内蒙华电,Stock
600160,巨化股份,Stock
000593,大通燃气,Stock
000069,华侨城A,Stock
002054,德美化工,Stock
300196,长海股份,Stock
600530,*ST交昂,Stock
002404,嘉欣丝绸,Stock
603035,常熟汽饰,Stock
601008,连云港,Stock
603936,博敏电子,Stock
600619,海立股份,Stock
000710,贝瑞基因,Stock
002687,乔治白,Stock
600249,两面针,Stock
300315,掌趣科技,Stock
900934,锦江B股,Stock
300600,国瑞科技,Stock
002668,奥马电器,Stock
000655,金岭矿业,Stock
002392,北京利尔,Stock
300250,初灵信息,Stock
002238,天威视讯,Stock
603520,司太立,Stock
601233,桐昆股份,Stock
600971,恒源煤电,Stock
000878,云南铜业,Stock
002845,同兴达,Stock
601399,ST国重装,Stock
300084,海默科技,Stock
600422,昆药集团,Stock
002516,旷达科技,Stock
600072,中船科技,Stock
002146,荣盛发展,Stock
600588,用友网络,Stock
002453,华软科技,Stock
600567,山鹰国际,Stock
002003,伟星股份,Stock
600137,浪莎股份,Stock
300591,万里马,Stock
000897,津滨发展,Stock
002900,哈三联,Stock
600834,申通地铁,Stock
300342,天银机电,Stock
200020,深华发B,Stock
300712,永福股份,Stock
002280,*ST联络,Stock
603598,引力传媒,Stock
603577,汇金通,Stock
603127,昭衍新药,Stock
002795,永和智控,Stock
300207,欣旺达,Stock
300657,弘信电子,Stock
000602,金马集团,Stock
600286,S*ST国瓷,Stock
300620,光库科技,Stock
000675,ST银山,Stock
002648,卫星石化,Stock
300270,中威电子,Stock
002218,拓日新能,Stock
603500,祥和实业,Stock
601028,玉龙股份,Stock
603015,弘讯科技,Stock
603916,苏博特,Stock
600639,浦东金桥,Stock
000730,*ST环保,Stock
600269,赣粤高速,Stock
200057,*ST大洋B,Stock
601881,中国银河,Stock
300335,迪森股份,Stock
900914,锦在线B,Stock
600793,宜宾纸业,Stock
600843,上工申贝,Stock
002074,国轩高科,Stock
000049,德赛电池,Stock
600510,黑牡丹,Stock
002424,贵州百灵,Stock
000419,通程控股,Stock
002131,利欧股份,Stock
300159,新研股份,Stock
600005,武钢股份,Stock
002561,徐家汇,Stock
300509,新美星,Stock
600455,博通股份,Stock
002832,比音勒芬,Stock
603629,利通电子,Stock
600906,财达证券,Stock
603279,景津环保,Stock
603557,起步股份,Stock
000788,北大医药,Stock
300227,光韵达,Stock
600681,百川能源,Stock
300677,英科医疗,Stock
000622,恒立实业,Stock
300362,天翔环境,Stock
900943,开开B股,Stock
300698,万马科技,Stock
300732,设研院,Stock
000767,晋控电力,Stock
603042,华脉科技,Stock
002473,ST圣莱,Stock
600547,山东黄金,Stock
002189,中光学,Stock
002023,海特高新,Stock
600117,西宁特钢,Stock
002920,德赛西威,Stock
600814,杭州解百,Stock
002865,钧达股份,Stock
000858,五粮液,Stock
002536,飞龙股份,Stock
600052,浙江广厦,Stock
002166,莱茵生物,Stock
002609,捷顺科技,Stock
300661,圣邦股份,Stock
002259,*ST升达,Stock
600697,欧亚集团,Stock
601985,中国核电,Stock
300231,银信科技,Stock
603111,康尼机电,Stock
601086,国芳集团,Stock
601069,西部黄金,Stock
600678,四川金顶,Stock
300724,捷佳伟创,Stock
600382,广东明珠,Stock
200016,深康佳B,Stock
600228,昌九生化,Stock
900955,*ST海创B,Stock
300374,中铁装配,Stock
600802,福建水泥,Stock
603687,大胜达,Stock
600101,明星电力,Stock
000008,神州高铁,Stock
002035,华帝股份,Stock
600551,时代出版,Stock
002465,海格通信,Stock
300118,东方日升,Stock
002170,芭田股份,Stock
300548,博创科技,Stock
002520,日发精机,Stock
603392,万泰生物,Stock
002873,新天药业,Stock
603668,天马科技,Stock
603238,诺邦股份,Stock
603516,淳中科技,Stock
300266,兴源环境,Stock
601878,浙商证券,Stock
000663,*ST永林,Stock
300636,同和药业,Stock
600290,*ST华仪,Stock
900902,市北B股,Stock
600785,新华百货,Stock
300323,华灿光电,Stock
200041,*ST本实B,Stock
000726,鲁泰A,Stock
300289,利德曼,Stock
603900,莱绅通灵,Stock
603003,龙宇燃油,Stock
002432,九安医疗,Stock
600506,香梨股份,Stock
002062,宏润建设,Stock
002598,山东章鼓,Stock
600156,华升股份,Stock
600855,航天长峰,Stock
000819,岳阳兴长,Stock
002824,和胜股份,Stock
002577,雷柏科技,Stock
002127,南极电商,Stock
300358,楚天科技,Stock
002330,得利斯,Stock
300708,聚灿光电,Stock
002760,凤形股份,Stock
600654,ST中安,Stock
603078,江化微,Stock
601100,恒立液压,Stock
002275,桂林三金,Stock
600711,盛屯矿业,Stock
002625,光启技术,Stock
000618,吉化退市,Stock
601229,上海银行,Stock
603214,爱婴室,Stock
000862,银星能源,Stock
600438,通威股份,Stock
000531,穗恒运A,Stock
300564,筑博设计,Stock
600068,葛洲坝,Stock
600592,龙溪股份,Stock
300134,大富科技,Stock
002449,国星光电,Stock
300421,力星股份,Stock
600087,退市长油,Stock
000024,招商地产,Stock
002019,亿帆医药,Stock
300071,华谊嘉信,Stock
600984,建设机械,Stock
601696,中银证券,Stock
603351,威尔药业,Stock
000927,中国铁物,Stock
603701,德宏股份,Stock
601012,隆基股份,Stock
603185,上机数控,Stock
600603,广汇物流,Stock
002737,葵花药业,Stock
600253,天方药业,Stock
603886,元祖股份,Stock
002367,康力电梯,Stock
002672,东江环保,Stock
002388,新亚制程,Stock
600746,江苏索普,Stock
603869,新智认知,Stock
002222,福晶科技,Stock
600316,洪都航空,Stock
300163,先锋新材,Stock
300499,高澜股份,Stock
000566,海南海药,Stock
300533,冰川网络,Stock
600195,中牧股份,Stock
000835,*ST长动,Stock
002808,恒久科技,Stock
603613,国联股份,Stock
600896,览海医疗,Stock
600879,航天电子,Stock
000970,中科三环,Stock
603306,华懋科技,Stock
000589,贵州轮胎,Stock
600480,凌云股份,Stock
300026,红日药业,Stock
000423,东阿阿胶,Stock
300476,胜宏科技,Stock
002371,北方华创,Stock
200581,苏威孚B,Stock
603890,春秋电子,Stock
300319,麦捷科技,Stock
900938,海科B,Stock
002721,金一文化,Stock
600615,丰华股份,Stock
603039,泛微网络,Stock
603486,科沃斯,Stock
600300,维维股份,Stock
002234,民和股份,Stock
600750,江中药业,Stock
000659,珠海中富,Stock
002664,长鹰信质,Stock
000989,九芝堂,Stock
601268,*ST二重,Stock
600880,博瑞传播,Stock
603605,珀莱雅,Stock
000823,超声电子,Stock
600479,千金药业,Stock
600183,生益科技,Stock
300525,博思软件,Stock
000570,苏常柴A,Stock
600029,南方航空,Stock
300175,朗源股份,Stock
300460,惠伦晶体,Stock
002408,齐翔腾达,Stock
300030,阳普医疗,Stock
600496,精工钢构,Stock
002058,*ST威尔,Stock
000065,北方国际,Stock
000966,长源电力,Stock
600642,申能股份,Stock
002776,ST柏龙,Stock
600212,江泉实业,Stock
002326,永太科技,Stock
002633,申科股份,Stock
603828,柯利达,Stock
200539,粤电力B,Stock
600707,彩虹股份,Stock
002263,大东南,Stock
603982,泉峰汽车,Stock
600357,承德钒钛,Stock
002799,环球印务,Stock
601116,三江购物,Stock
603081,大丰实业,Stock
300122,智飞生物,Stock
600584,长电科技,Stock
300572,安车检测,Stock
000527,美的电器,Stock
300088,长信科技,Stock
002849,威星智能,Stock
603717,天域生态,Stock
600838,上海九百,Stock
000931,中关村,Stock
600992,贵绳股份,Stock
300067,安诺其,Stock
000032,深桑达A,Stock
600091,ST明科,Stock
300437,清水源,Stock
601928,凤凰传媒,Stock
603915,国茂股份,Stock
000733,振华科技,Stock
000699,S*ST佳纸,Stock
200054,建车B,Stock
900917,海欣B股,Stock
600790,轻纺城,Stock
601882,海天精工,Stock
300336,新文化,Stock
603016,新宏泰,Stock
300623,捷捷微电,Stock
600285,羚锐制药,Stock
000676,智度股份,Stock
200541,粤照明B,Stock
300273,和佳医疗,Stock
002831,裕同科技,Stock
002132,恒星科技,Stock
600006,东风汽车,Stock
002562,兄弟科技,Stock
600456,宝钛股份,Stock
002098,浔兴股份,Stock
600143,金发科技,Stock
002077,*ST大港,Stock
600513,联环药业,Stock
002427,ST尤夫,Stock
600840,新湖创业,Stock
000949,新乡化纤,Stock
603041,美思德,Stock
900940,大名城B,Stock
300361,奥赛康,Stock
002309,中利集团,Stock
300731,科创新源,Stock
600397,安源煤业,Stock
002759,天际股份,Stock
600378,昊华科技,Stock
600682,南京新百,Stock
601990,南京证券,Stock
300224,正海磁材,Stock
600728,佳都科技,Stock
300674,宇信科技,Stock
000621,*ST比特,Stock
601139,深圳燃气,Stock
600401,退市海润,Stock
002535,*ST林重,Stock
000508,琼民源,Stock
600051,宁波联合,Stock
002165,红宝丽,Stock
000158,常山北明,Stock
002866,传艺科技,Stock
603387,基蛋生物,Stock
603368,柳药股份,Stock
002889,东方嘉盛,Stock
002923,润都股份,Stock
600817,宏盛科技,Stock
603738,泰晶科技,Stock
002470,*ST金正,Stock
300418,昆仑万维,Stock
002020,京新药业,Stock
300048,合康新能,Stock
600114,东睦股份,Stock
601969,海南矿业,Stock
600381,青海春天,Stock
300727,润禾材料,Stock
200015,PT中浩B,Stock
300377,赢时胜,Stock
900956,东贝B股,Stock
603112,华翔股份,Stock
000637,茂化实华,Stock
300662,科锐国际,Stock
603811,诚意药业,Stock
300398,飞凯材料,Stock
300232,洲明科技,Stock
600694,大商股份,Stock
002870,香山股份,Stock
601206,海尔施,Stock
002173,创新医疗,Stock
002489,浙江永强,Stock
002523,天桥起重,Stock
600102,莱钢股份,Stock
002036,联创电子,Stock
600552,凯盛科技,Stock
002466,天齐锂业,Stock
600801,华新水泥,Stock
000908,景峰医药,Stock
603000,人民网,Stock
002348,高乐股份,Stock
300320,海达股份,Stock
900901,云赛B股,Stock
600786,东方锅炉,Stock
002718,友邦吊顶,Stock
000725,京东方A,Stock
603903,中持股份,Stock
600339,中油工程,Stock
300265,通光线缆,Stock
600769,祥龙电业,Stock
000660,*ST南华,Stock
600293,三峡新材,Stock
300635,中达安,Stock
603515,欧普照明,Stock
000549,S湘火炬,Stock
002574,明牌珠宝,Stock
600010,包钢股份,Stock
002124,天邦股份,Stock
601601,中国太保,Stock
002827,高争民爆,Stock
603329,上海雅仕,Stock
603283,赛腾股份,Stock
603779,ST威龙,Stock
600856,ST中天,Stock
300459,金科文化,Stock
002431,棕榈股份,Stock
600505,西昌电力,Stock
300009,安科生物,Stock
002061,浙江交科,Stock
600155,华创阳安,Stock
603997,继峰股份,Stock
002276,万马股份,Stock
601800,中国交建,Stock
600712,南宁百货,Stock
002626,金达威,Stock
002333,ST罗普,Stock
600207,安彩高科,Stock
200039,中集B,Stock
002763,汇洁股份,Stock
002299,圣农发展,Stock
603978,深圳新星,Stock
600657,信达地产,Stock
600987,航民股份,Stock
002919,名臣健康,Stock
600084,ST中葡,Stock
300422,博世科,Stock
000027,深圳能源,Stock
300072,三聚环保,Stock
300588,熙菱信息,Stock
000532,华金资本,Stock
300567,精测电子,Stock
000498,山东路桥,Stock
300137,先河环保,Stock
600591,*ST上航,Stock
603217,元利科技,Stock
600968,海油发展,Stock
000861,海印股份,Stock
603169,兰石重装,Stock
300619,金银河,Stock
002671,龙泉股份,Stock
601857,中国石油,Stock
600745,闻泰科技,Stock
300249,依米康,Stock
002221,东华能源,Stock
600315,上海家化,Stock
600600,青岛啤酒,Stock
002734,利民股份,Stock
000709,河钢股份,Stock
600250,南纺股份,Stock
603885,吉祥航空,Stock
002364,中恒电气,Stock
601011,宝泰隆,Stock
603186,华正新材,Stock
600179,*ST安通,Stock
000070,特发信息,Stock
300025,华星创业,Stock
600483,福能股份,Stock
600529,山东药玻,Stock
000420,吉林化纤,Stock
300475,聚隆科技,Stock
603755,日辰股份,Stock
000973,佛塑科技,Stock
603305,旭升股份,Stock
000836,富通信息,Stock
603610,麒盛科技,Stock
600895,张江高科,Stock
002108,沧州明珠,Stock
300160,秀强股份,Stock
000565,渝三峡A,Stock
002558,巨人网络,Stock
600196,复星医药,Stock
300530,达志科技,Stock
600303,曙光股份,Stock
002237,恒邦股份,Stock
600753,东方银星,Stock
002667,鞍重股份,Stock
601512,中新集团,Stock
601007,金陵饭店,Stock
002372,伟星新材,Stock
603893,瑞芯微,Stock
600246,万通发展,Stock
002688,金河生物,Stock
002722,金轮股份,Stock
600616,金枫酒业,Stock
603939,益丰药房,Stock
603313,梦百合,Stock
000965,天保基建,Stock
300463,迈克生物,Stock
300199,翰宇药业,Stock
600495,晋西车轴,Stock
300033,同花顺,Stock
000066,中国长城,Stock
000089,深圳机场,Stock
300526,中潜股份,Stock
600180,瑞茂通,Stock
000573,粤宏远A,Stock
300176,派生科技,Stock
603256,宏和科技,Stock
600883,博闻科技,Stock
600929,雪天盐业,Stock
603606,东方电缆,Stock
000820,*ST节能,Stock
603128,华贸物流,Stock
603578,三星新材,Stock
200869,张裕B,Stock
002630,华西能源,Stock
300658,延江股份,Stock
600704,物产中大,Stock
601816,京沪高铁,Stock
002260,*ST德奥,Stock
300208,青岛中程,Stock
600354,*ST敦种,Stock
600641,万业企业,Stock
000748,长城信息,Stock
002775,文科园林,Stock
600211,西藏药业,Stock
002325,洪涛股份,Stock
600138,中青旅,Stock
300064,ST金刚,Stock
000031,大悦城,Stock
600568,*ST中珠,Stock
300434,金石亚药,Stock
600092,S*ST精密,Stock
